Tank Type	Tank Facility ID	Tank Owner ID	Tank Number	Install Date	Tank Status	Foundation Type Concrete Coating/RPB	Foundation Type Concrete	Foundation Type Steel/Saddle/Runner/Beam	Foundation Type Earthen	Foundation Type Ring Wall	Foundation Type Unknown	Foundation Type Other	Foundation Type Other Specify	Roof Type N/A Horizontal Tank	Roof Type Floating	Roof Type Fixed Cone-Welded/Bolted	Roof Type Other	Roof Type Other Specify						
AST	5019380	31455	4T		DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Unknown						
AST	5019380	31455	5	1/1/1918	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019380	31455	50	1/1/1943	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	FIXED UMBRELLA-TYPE WITH INTERNAL FLOATING PAN						
AST	5019380	31455	6	1/1/1918	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019380	31455	60	1/1/1943	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019380	31455	61	1/1/1943	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019380	31455	63	1/1/1943	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019380	31455	64	1/1/1943	DISMANTLED	N	N	Y	N	N	N	N		N	N	Y	N							
AST	5019380	31455	7	1/1/1918	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019380	31455	8	1/1/1918	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019380	31455	9	1/1/1918	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019380	31455	CI-FSII5	1/1/1994	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019380	31455	CI-FSII6	1/1/1994	PERM OUT OF USE	N	N	Y	N	N	N	N		N	N	Y	N							
AST	5019380	31455	OWWO-1	10/22/1997	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019380	31455	OWWO-2	10/22/1997	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019380	31455	OWWO-3	10/22/1997	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019380	31455	OWWO-4	10/22/1997	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019380	49874	40-01	1/1/1943	CURR IN USE	N	Y	N	N	N	N	N		N	Y	N	N	Internal						
AST	5019380	49874	40-02	1/1/1943	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	FIXED UMBRELLA-TYPE WITH INTERNAL FLOATING PAN						
AST	5019380	49874	40-03	1/1/1943	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	FIXED UMBRELLA-TYPE WITH INTERNAL FLOATING PAN						
AST	5019380	49874	472	1/3/1995	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019380	49874	473	1/3/1995	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019380	49874	474	1/3/1995	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019380	49874	475	1/3/1995	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019380	49874	82	1/1/1960	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019380	49874	86	1/1/1960	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019380	49874	CI-161-01	1/1/1998	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal; Double-Walled						
AST	5019380	49874	CI-161-02	1/1/1998	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal; Double-Walled						
AST	5019380	49874	CI-288-01	1/1/1996	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y	Fixed - Steel						
AST	5019380	49874	CI294AST02	2/1/2011	CURR IN USE	Y	N	N	N		N	N			N	Y	N							
AST	5019380	49874	CI323 01	6/1/2018	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	5019380	49874	CI324-01	6/1/2018	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	5019380	49874	CI325 01	6/1/2018	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	5019380	49874	CI-476-01	1/1/1999	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019380	49874	CI-477-01	1/1/1999	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019380	49874	CI-478-01	1/1/1999	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019380	49874	CI-479-01	1/1/1999	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019380	49874	CI501AST01	1/1/2013	CURR IN USE	Y	N	N	N		N	N			N	Y	N							
AST	5019380	49874	CI502AST01	1/1/2013	CURR IN USE	Y	N	N	N		N	N			N	Y	N							
AST	5019380	49874	CI503AST01	1/1/2013	CURR IN USE	Y	N	N	N		N	N			N	Y	N							
AST	5019380	49874	CI504AST01	1/1/2013	CURR IN USE	Y	N	N	N		N	N			N	Y	N							
AST	5019380	49874	CI-60-01	1/1/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Unknown						
AST	5019380	49874	CI601AST01	2/1/2011	CURR IN USE	Y	N	N	N		N	N			N	Y	N							
AST	5019380	49874	CI602AST01	2/1/2011	CURR IN USE	Y	N	N	N		N	N			N	Y	N							
AST	5019380	49874	CI-61-01	1/1/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019381	31455	CX-112-AST	10/1/2003	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	5019381	31455	CX-115-AST		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	5019381	31455	CX-119-AST	8/25/2005	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	5019381	31455	CX-120-05	1/1/1999	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019381	31455	CX-236-01	7/2/2002	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019381	31455	CX-243-01		DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019381	31455	CX-292-AST	10/1/2006	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	5019381	31455	CX-297		DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	5019381	31455	CX-30-AST	11/18/2004	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	5019381	31455	CX-462-01		DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019381	31455	CX-537-01		DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Unknown						
AST	5019381	31455	CX-593-AST	1/1/2003	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	5019381	49872	CX-12-01	1/1/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019381	49872	CX-12-02	1/1/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019381	49872	CX-12-06		CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019381	49872	CX-130-03	1/1/1998	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019381	49872	CX-130-05	1/1/1998	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019381	49872	CX-130-06	1/1/1998	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019381	49872	CX-497-01	3/1/2001	CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019381	49872	CX-520-01	1/1/1998	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019387	49864	PN-003	2/24/2005	CURR IN USE	N	Y	N	N	N	N	Y	Vaulted Concrete Above The Ground	N	N	N	Y	Horizontal						
AST	5019387	49864	PN-01	7/8/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019387	49864	PN-02	7/8/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019387	49864	PN-107-01	9/10/1995	CURR IN USE	N	Y	N	N	N	N	Y	Vaulted Concrete Above The Ground	N	N	N	N							
AST	5019387	49864	PN-107-2	9/10/1995	CURR IN USE	N	Y	N	N	N	N	Y	Vaulted Concrete Above The Ground	N	N	N	N							
AST	5019387	49864	PN-274-01	12/21/2020	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	5019387	49864	PN-F-03	7/8/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019390	31455	529D	10/31/1995	CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	N	Y	Unknown						
AST	5019390	31455	DN310-2	2/24/2010	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019390	31455	DN322 01		CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	Horizontal; Fixed Steel						
AST	5019390	31455	DN330-1	4/15/2010	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019390	31455	DN354-4	9/1/2009	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019390	31455	DN355-4	12/1/2009	PERM OUT OF USE	N	N	N	N	N	N	N		N	N	N	N							
AST	5019390	31455	DN35802	9/1/2009	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019390	31455	DN-442-01		DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	Horizontal; Fixed Steel						
AST	5019390	31455	DN-462-01	1/30/1992	PERM OUT OF USE	N	Y	Y	N	N	N	N		N	N	N	Y	Horizontal; Fixed Steel						
AST	5019390	31455	DN501-3	7/7/2010	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019390	31455	DN-527-08	10/1/1994	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	Y	Unknown						
AST	5019390	31455	DN52709	5/13/2009	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019390	31455	DN52904	10/31/1995	PERM OUT OF USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019390	31455	DN-61-01	4/20/1976	DISMANTLED	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019390	35956	596		DISMANTLED	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019390	49878	DN250-AST-	1/1/2011	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal Tank						
AST	5019390	49878	DN-420-01	6/30/1996	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Unknown						
AST	5019390	49878	DN-475	1/1/1992	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019390	49878	DN-481-AST	8/21/2020	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	5019390	49878	DNP991A-02	10/30/2014	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	ConVault						
AST	5019392	35979	1108	1/22/1997	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	NONE - N/A						
AST	5019392	35979	1601-1	4/18/1997	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y							
AST	5019392	35979	808A	6/3/1998	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	N/A						
AST	5019392	35979	808B	6/3/1998	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	N/A						
AST	5019392	44469	0826-1	4/15/2007	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N	ConVault Type						
AST	5019392	44469	0826-2	4/15/2007	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N	ConVault Type						
AST	5019392	44469	0841	6/21/2018	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N	ConVault Type						
AST	5019392	44469	1658	1/1/2009	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N	Horizontal						
AST	5019392	44469	1658-1	1/1/2009	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N	Horizontal						
AST	5019392	44469	2141-2	9/27/1993	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	5019392	44469	2158	12/20/2019	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N	ConVault Type						
AST	5019392	44469	2202-1	1/1/2004	CLOSED IN PLACE	N	Y	Y	N	N	N	N		Y	N	N	N	Horizontal tank						
AST	5019392	44469	2202-2	1/1/2004	CLOSED IN PLACE	N	Y	Y	N	N	N	N		Y	N	N	N	Horizontal Tank						
AST	5019392	44469	3608/3605	2/15/1995	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	NONE N/A						
AST	5019392	44469	4303	12/6/1996	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	NONE - N/A						
AST	5019392	44469	MSO1	1/1/1975	DISMANTLED	N	N	N	N	N	N	N		N	N	N	N							
AST	5019392	44469	Range 37-1	1/1/2004	CURR IN USE	N	Y	Y	N	N	N	N		Y	N	N	N	Horizontal Tank						
AST	5019393	31455	NW-3-01	1/1/1998	CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019393	31455	NW-351-01	1/1/1996	DISMANTLED	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019393	31455	NW-398-01	1/1/1996	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019393	49864	NW-14-02	1/1/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019393	49864	NW-240-01	1/1/1995	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019393	49864	NW-344-01	1/1/1997	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019393	49864	NW-348-01	1/1/1990	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	Y	Horizontal						
AST	5019393	49864	NW-348-02	2/1/2019	CURR IN USE	Y	Y	N	N		N	N		Y	N	N	Y	UL-142						
AST	5019393	49864	NW-352-02	5/1/2002	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019393	49864	NW-352-08	12/6/2010	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	ConVault						
AST	5019393	49864	NW-360-01	1/1/1996	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	Y	Horizontal						
AST	5019393	49864	NW-383-01	1/1/1995	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	Y	Horizontal						
AST	5019393	49864	NW-390-01	1/1/2000	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019393	49864	NW-41-01B	1/1/1996	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019393	49864	NW-456-01	5/1/2010	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal Tank						
AST	5019393	49864	NW-500-01	5/1/2011	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	horizontal tank						
AST	5019393	49864	NW-CG1-01	1/1/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019393	49864	NW-CG3-01	1/1/1997	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019395	31455	1245A1	1/1/1994	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	CONCRETE VAULTED BETWEEN STEEL WALLS- LUBE CUBE; Horizontal						
AST	5019395	31455	1372A1	1/1/1995	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	31455	13A2	1/1/1994	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	CONCRETE VAULTED BETWEEN STEEL WALLS- LUBE CUBE; Horizontal						
AST	5019395	31455	1806A2	11/1/1995	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Double Walled						
AST	5019395	31455	2035A2	3/11/1996	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	31455	354A1	10/1/1994	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	CONCRETE VAULTED BETWEEN STEEL WALLS- LUBE CUBE						
AST	5019395	31455	431A1	11/1/1995	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	31455	530A1	12/1/1994	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	CONCRETE VAULTED BETWEEN STEEL WALLS- LUBE CUBE						
AST	5019395	31455	683A2	11/1/1994	DISMANTLED	N	N	Y	N	N	N	N		N	N	N	Y	CONCRETE VAULTED BETWEEN STEEL WALLS- LUBE CUBE; Double Walled						
AST	5019395	31455	TEMP#1	1/1/1997	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	CONCRETE VAULTED BETWEEN STEEL WALLS- LUBE CUBE; Steel						
AST	5019395	31455	TEMP#3	1/1/1996	DISMANTLED	N	N	N	N	N	Y	N		N	N	N	N							
AST	5019395	31455	TEMP#4	1/1/1997	DISMANTLED	N	N	N	N	N	Y	N		N	N	N	N							
AST	5019395	31455	TEMP#5	1/1/1995	DISMANTLED	N	N	N	N	N	Y	N		N	N	N	N							
AST	5019395	31455	YT-1246-01	1/1/1999	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	31455	YT-480-01	1/1/1995	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	40506	398A2	7/1/1994	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	CONCRETE VAULTED BETWEEN STEEL WALLS- LUBE CUBE						
AST	5019395	49872	1816A1	1/1/1991	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019395	49872	1816A3	1/1/1991	CURR IN USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019395	49872	2035A1	3/11/1996	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	49872	YT-1351-2	1/1/2016	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	49872	YT-1595-5	1/1/2016	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	49872	YT-1690-01	1/1/1943	DISMANTLED	N	Y	Y	N	N	N	N		N	N	Y	N							
AST	5019395	49872	YT-1690-03	6/1/2005	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	49872	YT-1690-04	6/1/2005	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	49872	YT-1806-4	1/1/2016	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	49872	YT-1816-02	1/1/1999	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N							
AST	5019395	49872	YT-1816-4	1/1/2016	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019395	49872	YT-2035-3	5/13/2013	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	Horizontal						
AST	5019475	40361	1	9/30/1991	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y							
AST	5019475	40361	2	9/30/1991	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y							
AST	5019596	30159	536101	1/1/1973	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	N							
AST	5019598	30159	533201	9/1/1974	PERM OUT OF USE	N	N	N	N	N	Y	N		N	N	N	N							
AST	5019600	30159	533301	8/1/1974	PERM OUT OF USE	N	N	N	N	N	Y	N		N	N	N	N							
AST	5019601	30159	533402	9/1/1974	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	N							
AST	5019602	30159	533501	4/1/1984	DISMANTLED	Y	N	N	N	N	N	N		N	N	N	N							
AST	5019604	30159	533101	5/1/1968	PERM OUT OF USE	N	N	N	N	N	Y	N		N	N	N	N							
AST	5019604	30159	N01548	1/1/1991	DISMANTLED	N	N	N	N	N	N	Y		N	N	N	Y							
AST	5019604	30159	N01549	1/1/1990	DISMANTLED	N	N	N	N	N	N	Y		N	N	N	Y							
AST	5019769	30159	535101	1/1/1988	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	5019774	30159	535201	1/1/1980	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	5019775	30159	531201	10/31/1974	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	5019776	30159	531101	7/1/1970	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	5019777	30159	1	4/15/1998	PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	5019777	30159	531301	3/31/1974	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019783	30159	NO1548	7/14/1994	PERM OUT OF USE	N	N	Y	N	N	N	N		N	N	N	Y	NONE						
AST	5019783	30159	NO1551	7/14/1994	PERM OUT OF USE	N	N	Y	N	N	N	N		N	N	N	Y	NONE						
AST	5019785	47355	005120	10/15/2002	PERM OUT OF USE	N	N	N	N		N	N			N	N	N							
AST	5019785	47355	005121	4/20/2016	PERM OUT OF USE	N	Y	Y	N		N	N			N	N	N							
AST	5019786	30159	595001	10/29/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y							
AST	5019786	30159	595002	10/29/1993	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y							
AST	5019787	30159	593001	1/1/1979	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	Y	NONE						
AST	5019787	30159	N63256	1/1/1991	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	Y							
AST	5019788	30159	NO1548	12/5/1994	PERM OUT OF USE	N	N	Y	N	N	N	N		N	N	N	Y	NONE						
AST	5019788	30159	NO1551	7/14/1994	PERM OUT OF USE	N	N	Y	N	N	N	N		N	N	N	Y	NONE						
AST	5019789	30159	2	2/14/2014	CURR IN USE	Y	Y	N	N		N	N			N	N	N							
AST	5019789	30159	536201	1/1/1973	DISMANTLED	N	Y	N	N	N	N	N		N	N	N	N							
AST	5019797	47043	1	11/30/2011	CURR IN USE	N	N	Y	N	N	N	N		N	N	N	N							
AST	5019798	50321	1	1/1/2006	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	5019798	50321	2	1/1/2006	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
AST	5019853	33578	1		DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	HORIZONTAL STEEL TANK						
AST	5019853	33578	2		DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	HORIZONTAL STEEL TANK						
AST	5019853	33578	3		DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	HORIZONTAL STEEL TANK						
AST	5019853	33578	4		DISMANTLED	Y	N	N	N	N	N	N		N	N	N	Y	HORIZONTAL STEEL TANK						
AST	5019853	44478	5	7/1/2002	DISMANTLED	Y	N	Y	N	N	N	N		N	N	N	Y	None - Horizontal Portable/Skid						
AST	5019872	34139	1	9/14/2007	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	5019872	34139	2	9/14/2007	CURR IN USE	N	N	N	N	N	N	N		N	N	N	N							
AST	5019983	38420	1		DISMANTLED	N	Y	N	N	N	N	N	N/A	N	N	N	Y							
AST	5019983	38420	2	10/5/2004	CURR IN USE	N	Y	N	N		N	N			N	N	N							
AST	5019983	38420	UsedOil		CURR IN USE	N	Y	N	N		N	N			N	N	N							
AST	5019993	40396	1		PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5019993	40396	2		PERM OUT OF USE	Y	N	N	N	N	N	N		N	N	Y	N							
AST	5020264	36999	1	1/1/1961	CLOSED IN PLACE	Y	N	N	N	N	N	Y	On Cement Pillars; Vaulted Concrete Above The Ground	N	N	N	N							
AST	5020264	36999	10	1/1/1961	CLOSED IN PLACE	N	Y	N	N	N	N	Y	On Cement Pillars; Vaulted Concrete Above The Ground	N	N	N	N							
AST	5020264	36999	11		CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5020264	36999	12		CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5020264	36999	13		CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5020264	36999	14		CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5020264	36999	15		CLOSED IN PLACE	N	N	Y	N	N	N	N		N	N	N	N							
AST	5020264	36999	2	1/1/1961	CLOSED IN PLACE	Y	N	N	N	N	N	Y	On Cement Pillars; Vaulted Concrete Above The Ground	N	N	N	N							
AST	5020264	36999	3	1/1/1961	CLOSED IN PLACE	N	Y	N	N	N	N	Y	On Cement Pillars; Vaulted Concrete Above The Ground	N	N	N	N							
AST	5020264	36999	4	1/1/1975	CLOSED IN PLACE	Y	N	N	N	N	N	Y	On Concrete Pillars; Vaulted Concrete Above The Ground	N	N	N	N							
AST	5020264	36999	5	1/1/1981	CLOSED IN PLACE	N	Y	N	N	N	N	Y	On Cement Pillars; Vaulted Concrete Above The Ground	N	N	N	N							
AST	5020264	36999	6		CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5020264	36999	7		CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5020264	36999	8		CLOSED IN PLACE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5020264	36999	9	1/1/1961	CLOSED IN PLACE	Y	N	N	N	N	N	Y	On Cement Pillars; Vaulted Concrete Above The Ground	N	N	N	N							
AST	5020309	46258	1AST	8/1/1985	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal Tank						
AST	5020309	46258	2AST	8/1/1985	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal Tank						
AST	5020309	46258	3AST	8/1/1985	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N	Horizontal Tank						
AST	5020341	36689	1	2/1/1984	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	Y	"RIVETED DOME	"						
AST	5020341	36689	2	2/1/1993	CURR IN USE	N	Y	N	N	N	N	N	RIVETED DOME	N	N	N	Y	"RIVETED DOME	"						
AST	5020341	36689	3	2/1/1984	CURR IN USE	N	N	N	Y	N	N	N		N	N	N	N							
AST	5020643	41567	2	3/14/1990	PERM OUT OF USE	N	N	N	N	N	N	N		N	N	N	N							
AST	5020679	27606	1	5/9/1991	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5020679	27606	2	5/9/1991	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5020679	27606	3	5/9/1991	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5020719	45198	1	1/1/1990	CURR IN USE	N	Y	N	N	N	N	N		N	N	N	N							
AST	5020725	40403	A1	6/5/1979	CURR IN USE	Y	Y	N	N	N	N	N		N	N	N	N							
AST	5020725	40403	A2	6/5/1979	CURR IN USE	Y	N	N	N	N	N	N		N	N	N	N							
AST	5020728	27869	S1AB	1/1/1990	CURR IN USE	N	Y	N	N	N	N	N		N	N	Y	N	Horizontal						
AST	5020728	27869	S1AN	11/3/2017	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	5020728	27869	S4N	1/1/1988	CURR IN USE	Y	N	N	N	N	N	N		Y	N	N	N							
AST	5020728	27869	T16	12/5/2013	CURR IN USE	N	Y	N	N	N	N	N		Y	N	N	N							
AST	5020728	27869	T18	7/9/2021	CURR IN USE	N	Y	N	N		N	N		Y	N	N	N							
